species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
ECHENEIS NEUCRATOIDES,-0.019213621718440068,0.015843174148780198,0.24090682510289552,0.07553561337751821,0.024176480787380328,0.18314509419117472,0.05520352359871127,0.0038292644924856965,0.37945363208753224,0.3449788338701729
ECHIODON DAWSONI,0.04272388059701259,0.15666562757871785,0.8027721886092769,0.02419011311250508,-0.3010798491833264,1.6156791044776102,0.9336531952810636,0.18197689903176725,0.49954972164831973,0.3327329621977597
ECHIOPHIS INTERTINCTUS,-0.047629695936482225,0.009095317067347616,1.613070843206779e-5,0.5038890839883025,0.4855146056174988,0.3188955034924657,0.0491449195100958,5.897322998679636e-7,0.6092934244899166,0.5948228105821358
ECHIOPHIS PUNCTIFER,-0.02477626261112437,0.017763292652646347,0.1783753443356384,0.08865020679982101,0.04308271713981204,-0.03938223553351309,0.10426565111311428,0.7096243468944314,0.00708273961303788,-0.04256312340631041
ECHIOSTOMA BARBATUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECTREPOSEBASTES IMUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELACATINU HORSTI,-0.0730166666666655,0.2163529014968674,0.7678775217104977,0.05388084492726153,-0.41917873260910765,-0.007883333333337529,0.11438354916440147,0.9513238509313415,0.0023693674881531076,-0.4964459487677704
ELACATINUS MACRODON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELACATINUS OCEANOPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELACATINUS XANTHIPRORA,-0.08502411067193802,0.04289409054818505,0.07559714302891182,0.28207674749954376,0.21028442224949817,0.004490843214759628,0.02596526879803382,0.8661367865181758,0.002982448439241836,-0.09671930671683415
ELOPS SAURUS,-0.020084473251355473,0.021047092567442957,0.3487388485615549,0.03383864651289127,-0.003321405544305378,0.20110628603225858,0.07415724975204167,0.01170090528249953,0.2204913879428368,0.1905102874790996
EMBLEMARIA ATLANTICA,-0.12002599009901314,0.09265135256556005,0.2517438667279463,0.2512967105550585,0.10155605266607026,0.08187912541253635,0.02831721622321206,0.03412721211084504,0.6257695323392665,0.5509234388071198
EMBLEMARIA PANDIONIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMBLEMARIA PIRATULA,0.211833333333359,0.041857894516239766,0.1241950416778321,0.9624221633872059,0.9248443267744118,-0.3206666666666982,0.005965952781645706,0.011842844202706615,0.9996539796125198,0.9993079592250396
ENGRAULIS EURYSTOLE,7.805444886267855e-5,0.02290877168256542,0.9973136238993788,5.528052774683107e-7,-0.04761846848970941,0.02997621478545423,0.07619865506031384,0.6979928380332392,0.007315615434044058,-0.03995506954528727
ENGYOPHRYS SENTA,-0.0065849515031134575,0.006265366972289124,0.3006679280256373,0.031466459678011205,0.0029801790803057893,-0.007379233941110994,0.02440672794717384,0.7642315668783365,0.002681380503849526,-0.026651520069566725
EPIGONUS DENTICULATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPIGONUS MACROPS,0.16099999999998554,NA,NA,1,NA,1.0244999999998996,NA,NA,1,NA
EPIGONUS OCCIDENTALIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPIGONUS PANDIONIS,-0.06640684659706252,0.02540373768257574,0.03990272240575991,0.5324663115244737,0.45454403011188593,-0.19296378979385592,0.0787668745280367,0.0498036744761206,0.5000651422835434,0.41674266599746723
EPINEPHELUS ADSCENSIONIS,-0.042661137440759236,0.09988332673920432,0.7108854174688413,0.08358724183216659,-0.37461913725175,-0.05317061611374643,0.21530171631217215,0.8279770425189849,0.029591897900515463,-0.455612153149227
EPINEPHELUS DRUMMONDHAYI,-0.17334418655334413,0.09909942228953544,0.2223636741660969,0.6047182552564542,0.4070773828846812,0.22569045439686508,0.3424283674094184,0.5775768165025499,0.17844134595612188,-0.23233798106581727
EPINEPHELUS FLAVOLIMBATUS,-0.04285978765733402,0.012209106801992145,0.0013933418596646652,0.28445215518213784,0.2613699666396262,0.12629972115491672,0.056425189584484774,0.03251867718336733,0.13913381256939664,0.11136393555550617
EPINEPHELUS GUTTATUS,-0.028164411366711887,0.050198102644825764,0.604694873234985,0.07295694915744275,-0.15880381355319662,0.3540663058186818,0.14299015347405117,0.06849264334588437,0.605186338383595,0.5064829229794938
EPINEPHELUS ITAJARA,-0.22313029100529483,0.06404690122324819,0.013080855239222733,0.669189365792709,0.6140542600914939,0.09604791299235893,0.041719584308053115,0.0609143138887066,0.4690380464590117,0.38054438753551356
EPINEPHELUS MORIO,-0.07290760282971069,0.01671017067665335,2.2777761472403274e-4,0.4528545996115183,0.42906566915984523,0.06316632731701402,0.015341148990831702,4.2009620218810384e-4,0.4243285947202797,0.3992994031863789
EPINEPHELUS NIGRITUS,0.0335127692033364,0.0303076861262832,0.3308624960058485,0.23411062432236918,0.04263828040296147,0.14340597943455255,0.17894034006738688,0.46779384577800354,0.13835267376707727,-0.07705915779115347
EPINEPHELUS NIVEATUS,-0.01978829109821249,0.01599292276578158,0.2290143938073564,0.06506110678499535,0.022563884366131548,0.11057160665787488,0.07553389330779617,0.15737333898416966,0.08875931098448529,0.047339279665598366
EQUETUS LANCEOLATUS,-0.038865996822222006,0.009065318981669084,2.5435979298138776e-4,0.43371093668780514,0.410115559049797,0.26991366039656184,0.04781194258762504,8.199804066146817e-6,0.5704284739605114,0.5525296603755327
EQUETUS PUNCTATUS,0.019489239091539646,0.033712466719191383,0.5882543998730874,0.06265262460593195,-0.12481685047288171,0.10120042427212526,0.14708470017599581,0.5220386554904675,0.08649128655098864,-0.09621045613881374
EROTELIS SMARAGDUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETELIS OCULATUS,0.06962857142857852,0.0677479301589123,0.4912854191208669,0.5136871216522199,0.027374243304439716,0.17714285714288044,0.1804302069827543,0.5058526023305493,0.49080727173111294,-0.018385456537774125
ETMOPTERUS BIGELOWI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETMOPTERUS BULLISI,0.03899999999999449,NA,NA,1,NA,0.29299999999995,NA,NA,1,NA
ETMOPTERUS GRACILISPINIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ETMOPTERUS PUSILLUS,0.011494493401832463,0.03848068743968192,0.8152076447009873,0.08191733482776713,-0.8361653303444658,0.10018063665482703,0.08063715272708691,0.4314577599317767,0.6068357876134253,0.21367157522685054
ETMOPTERUS SCHULTZI,-0.009801950048163137,0.006775385929317227,0.3850369784142954,0.6766830849092458,0.35336616981849156,-0.03073645516213,0.021976080008214254,0.39515743562809336,0.6617247230458645,0.323449446091729
ETMOPTERUS VIRENS,-0.009928338252953691,0.0026762130144763452,0.03404514494900427,0.8210339687761061,0.7613786250348082,-0.02496233067302438,0.01081784732093246,0.10426803857754673,0.6396231631629539,0.5194975508839386
ETROPUS CROSSOTUS,-0.016331440100699663,0.005287662824138645,0.004403152167077467,0.24752348413806502,0.2215760180738603,-0.03350885576940067,0.025650449806761698,0.2016949612237052,0.055577324234863903,0.023011025070548863
ETROPUS CYCLOSQUAMUS,-0.020574779356232923,0.0076758784607920145,0.011827468217651998,0.19321855888080208,0.16632584417682872,0.13581621336741898,0.019759772648910497,1.2507905749548002e-7,0.6116163207807043,0.5986701981400611
ETROPUS INTERMEDIUS,-0.042499258329530554,0.070007801437432,0.5866716586220445,0.10940312698657635,-0.18746249735123133,-0.2618502396166079,0.21075271058671471,0.30233817224276405,0.33974344187335137,0.11965792249780183
ETROPUS MICROSTOMUS,-0.018882619394029687,0.017333631722498997,0.2846674017696895,0.03805184843992224,0.005986910054586292,0.09704301526223331,0.06135356216642398,0.12420474262849589,0.07697361115042305,0.04620606485543699
ETROPUS RIMOSUS,-0.0621236034680377,0.011367091117469703,9.88745146471338e-6,0.5346221546852609,0.5167230067885401,0.28500523584635723,0.04361124118570734,6.281748603861962e-7,0.6215867616538684,0.6070324063328634
ETRUMEUS TERES,-0.00351910838980437,0.0102238643736762,0.7328117566031497,0.003472525848977374,-0.025837105743699684,0.08618572066678831,0.042614430927216056,0.05105252800306897,0.10738475514058966,0.08113136558590117
EUCINOSTOMUS ARGENTEUS,-0.031967899463171814,0.015639822948222495,0.04811952170424826,0.10146112726777888,0.07717629286961081,0.09419993400887519,0.03715304936724402,0.015587001278290148,0.14802567521027357,0.12499934210784858
EUCINOSTOMUS GULA,-0.0392778476106782,0.016923789120629622,0.026425235427141876,0.13675828697312695,0.11136882482527788,0.2936911535260491,0.03636942041265117,2.050205983360973e-9,0.6572898987226501,0.6472101898615517
